"ElectionDate","Month","Day","Year","RaceCode","id","OfficeDesc","CountyCode","countynum","CountyName","NYT Mention","TBT Mention","Salience"
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","MON",42,"Monroe",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","MRN",43,"Marion",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","MRT",44,"Martin",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","NAS",45,"Nassau",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","OKA",46,"Okaloosa",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","OKE",47,"Okeechobee",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","ORA",48,"Orange",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","OSC",49,"Osceola",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","PAL",50,"Palm Beach",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","PAS",51,"Pasco",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","PIN",52,"Pinellas",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","POL",53,"Polk",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","PUT",54,"Putnam",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","SAN",55,"Santa Rosa",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","SAR",56,"Sarasota",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","SEM",57,"Seminole",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","STJ",58,"St. Johns",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","STL",59,"St. Lucie",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","SUM",60,"Sumter",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","SUW",61,"Suwannee",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","TAY",62,"Taylor",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","UNI",63,"Union",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","VOL",64,"Volusia",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","WAK",65,"Wakulla",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","WAL",66,"Walton",0,1,1
"11/8/1994",11,8,1994,3,"A031994","Limiting marine net fishing (Art. X","WAS",67,"Washington",0,1,1
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","ALA",1,"Alachua",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","BAK",2,"Baker",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","BAY",3,"Bay",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","BRA",4,"Bradford",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","BRE",5,"Brevard",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","BRO",6,"Broward",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","CAL",7,"Calhoun",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","CHA",8,"Charlotte",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","CIT",9,"Citrus",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","CLA",10,"Clay",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","CLL",11,"Collier",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","CLM",12,"Columbia",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","DAD",13,"Miami-Dade",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","DES",14,"Desoto",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","DIX",15,"Dixie",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","DUV",16,"Duval",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","ESC",17,"Escambia",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","FLA",18,"Flagler",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","FRA",19,"Franklin",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","GAD",20,"Gadsden",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","GIL",21,"Gilchrist",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","GLA",22,"Glades",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","GUL",23,"Gulf",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","HAM",24,"Hamilton",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","HAR",25,"Hardee",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","HEN",26,"Hendry",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","HER",27,"Hernando",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","HIG",28,"Highlands",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","HIL",29,"Hillsborough",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","HOL",30,"Holmes",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","IND",31,"Indian River",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","JAC",32,"Jackson",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","JEF",33,"Jefferson",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","LAF",34,"Lafayette",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","LAK",35,"Lake",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","LEE",36,"Lee",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","LEO",37,"Leon",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","LEV",38,"Levy",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","LIB",39,"Liberty",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","MAD",40,"Madison",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","MAN",41,"Manatee",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","MON",42,"Monroe",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","MRN",43,"Marion",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","MRT",44,"Martin",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","NAS",45,"Nassau",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","OKA",46,"Okaloosa",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","OKE",47,"Okeechobee",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","ORA",48,"Orange",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","OSC",49,"Osceola",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","PAL",50,"Palm Beach",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","PAS",51,"Pasco",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","PIN",52,"Pinellas",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","POL",53,"Polk",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","PUT",54,"Putnam",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","SAN",55,"Santa Rosa",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","SAR",56,"Sarasota",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","SEM",57,"Seminole",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","STJ",58,"St. Johns",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","STL",59,"St. Lucie",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","SUM",60,"Sumter",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","SUW",61,"Suwannee",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","TAY",62,"Taylor",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","UNI",63,"Union",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","VOL",64,"Volusia",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","WAK",65,"Wakulla",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","WAL",66,"Walton",0,0,0
"11/8/1994",11,8,1994,4,"A041994","Revenue limits:  may people's amendments limiting government revenue be allowed to cover multiple subjects? (Art. XI","WAS",67,"Washington",0,0,0
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","ALA",1,"Alachua",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","BAK",2,"Baker",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","BAY",3,"Bay",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","BRA",4,"Bradford",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","BRE",5,"Brevard",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","BRO",6,"Broward",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","CAL",7,"Calhoun",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","CHA",8,"Charlotte",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","CIT",9,"Citrus",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","CLA",10,"Clay",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","CLL",11,"Collier",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","CLM",12,"Columbia",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","DAD",13,"Miami-Dade",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","DES",14,"Desoto",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","DIX",15,"Dixie",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","DUV",16,"Duval",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","ESC",17,"Escambia",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","FLA",18,"Flagler",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","FRA",19,"Franklin",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","GAD",20,"Gadsden",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","GIL",21,"Gilchrist",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","GLA",22,"Glades",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","GUL",23,"Gulf",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","HAM",24,"Hamilton",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","HAR",25,"Hardee",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","HEN",26,"Hendry",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","HER",27,"Hernando",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","HIG",28,"Highlands",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","HIL",29,"Hillsborough",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","HOL",30,"Holmes",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","IND",31,"Indian River",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","JAC",32,"Jackson",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","JEF",33,"Jefferson",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","LAF",34,"Lafayette",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","LAK",35,"Lake",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","LEE",36,"Lee",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","LEO",37,"Leon",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","LEV",38,"Levy",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","LIB",39,"Liberty",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","MAD",40,"Madison",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","MAN",41,"Manatee",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","MON",42,"Monroe",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","MRN",43,"Marion",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","MRT",44,"Martin",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","NAS",45,"Nassau",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","OKA",46,"Okaloosa",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","OKE",47,"Okeechobee",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","ORA",48,"Orange",0,1,1
"11/8/1994",11,8,1994,8,"A081994","Limited casinos (Art. X","OSC",49,"Osceola",0,1,1
